date,country,state,city,temp_min_c,temp_max_c,temp_avg_c,rainfall_mm,humidity_percent,soil_moisture,flood,cyclone_storm,heatwave,landslide,wildfire,volcanic_eruption
02-01-2025,India,Tamil Nadu,Madurai,26.93,39.72,28.47,68.14,87.01,0.12,0,0,0,0,0,0
12-03-2025,India,Tamil Nadu,Thoothukudi,25.32,38.07,29.17,21.7,54.4,0.32,0,0,0,0,0,0
09-07-2024,India,Tamil Nadu,Tenkasi,22.31,37.54,35.97,95.81,51.02,0.45,0,0,0,0,0,0
25-04-2020,India,Tamil Nadu,Tenkasi,25.31,40.16,31.43,73.15,81.22,0.16,0,0,0,0,0,0
24-01-2020,India,Tamil Nadu,Madurai,22.51,42.66,32.26,51.41,55.42,0.33,0,0,0,0,1,0
11-08-2021,India,Tamil Nadu,Thoothukudi,23.95,40.93,30.19,67.11,80.27,0.48,0,0,0,1,0,0
29-06-2020,India,Tamil Nadu,Thoothukudi,26.6,40.32,26.81,93.85,49.06,0.35,0,0,0,0,0,0
25-05-2020,India,Tamil Nadu,Tirunelveli,24.18,41.36,38.47,8.41,59.66,0.14,0,0,0,0,0,0
27-05-2022,India,Tamil Nadu,Madurai,28.35,44.62,27.03,23.15,83.42,0.47,0,0,0,0,0,0
10-12-2025,India,Tamil Nadu,Tirunelveli,25.83,30.17,36.81,30.64,42.01,0.34,0,1,0,0,0,0
13-03-2020,India,Tamil Nadu,Madurai,29.04,35.62,33.25,5.06,61.31,0.43,0,0,0,0,0,0
12-10-2020,India,Tamil Nadu,Thoothukudi,24.5,35.06,38.06,8.35,50.56,0.4,0,0,0,0,0,0
12-12-2024,India,Tamil Nadu,Tenkasi,22.16,33.13,29.45,91.08,67.37,0.39,0,0,0,0,0,0
20-04-2022,India,Tamil Nadu,Tenkasi,23.38,42.04,28.7,97.6,57.24,0.23,0,0,0,0,0,0
05-11-2021,India,Tamil Nadu,Madurai,21.41,38.18,26.58,4.53,72.82,0.31,0,0,1,0,0,0
31-05-2025,India,Tamil Nadu,Madurai,21.69,35.28,36.43,50.71,71.9,0.49,0,0,0,0,0,0
07-03-2025,India,Tamil Nadu,Thoothukudi,26.45,30.35,31.44,27.89,46.46,0.14,0,0,0,0,0,0
30-12-2025,India,Tamil Nadu,Thoothukudi,26.52,41.71,36.87,60.25,65.58,0.12,0,0,1,0,0,0
26-04-2024,India,Tamil Nadu,Madurai,29.44,41.49,25.08,0.13,58.91,0.16,0,0,1,0,0,0
31-03-2024,India,Tamil Nadu,Tenkasi,22.51,39.76,28.19,12.2,75.07,0.15,1,0,0,0,0,0
11-11-2021,India,Tamil Nadu,Tenkasi,26.23,42.1,37.63,48.27,78.87,0.37,0,0,0,0,0,0
03-02-2022,India,Tamil Nadu,Madurai,25.92,32.49,25.37,36.28,67.33,0.44,0,0,0,0,0,0
25-11-2025,India,Tamil Nadu,Tirunelveli,27.27,41.77,39.92,60.55,55.39,0.44,0,0,0,0,0,0
05-01-2025,India,Tamil Nadu,Tirunelveli,23.26,31.92,31.64,4.25,74.23,0.46,0,0,0,0,0,0
27-11-2025,India,Tamil Nadu,Tenkasi,24.99,34.77,38.41,64.49,54.41,0.22,0,0,0,0,0,0
26-06-2025,India,Tamil Nadu,Tenkasi,28.15,43.42,37.35,89.88,67.66,0.42,0,0,1,0,0,0
30-04-2020,India,Tamil Nadu,Tirunelveli,21.38,31.22,37.45,97.68,60.24,0.14,0,0,0,0,0,0
09-10-2023,India,Tamil Nadu,Tirunelveli,24.89,42.89,33.88,69.47,58.23,0.4,0,0,0,0,0,0
26-10-2025,India,Tamil Nadu,Madurai,20.93,41.71,35.11,76.75,55.38,0.3,0,0,0,0,0,0
30-07-2025,India,Tamil Nadu,Madurai,22.98,34.17,36.57,65.19,81.62,0.49,0,0,0,0,0,0
19-12-2022,India,Tamil Nadu,Tenkasi,26.89,33.78,29.62,61.36,84.9,0.42,0,0,0,0,0,0
04-10-2021,India,Tamil Nadu,Tirunelveli,27.02,38.35,30.38,91.13,41.05,0.23,0,0,0,0,0,0
06-11-2020,India,Tamil Nadu,Madurai,26.76,34.61,30.55,55.05,79.5,0.23,0,0,0,0,0,0
09-01-2025,India,Tamil Nadu,Tenkasi,20.61,37.49,26.6,11.41,87.05,0.45,0,1,0,0,0,0
28-02-2023,India,Tamil Nadu,Tenkasi,23.97,36.83,31.22,73.05,46.77,0.18,0,0,0,0,0,0
31-03-2020,India,Tamil Nadu,Tirunelveli,21.63,40.13,25.57,62.0,74.91,0.19,0,0,0,0,0,0
25-06-2025,India,Tamil Nadu,Thoothukudi,25.3,40.18,33.89,14.84,48.6,0.45,0,0,0,0,0,0
12-09-2020,India,Tamil Nadu,Tenkasi,24.7,37.54,28.01,31.5,79.57,0.47,0,0,0,0,0,0
20-07-2024,India,Tamil Nadu,Tenkasi,23.26,35.91,34.05,80.17,63.48,0.27,1,0,0,0,0,0
01-01-2023,India,Tamil Nadu,Tenkasi,23.42,43.11,25.19,22.67,68.34,0.24,0,0,0,0,0,0
12-02-2021,India,Tamil Nadu,Tenkasi,27.52,43.58,37.53,19.69,62.06,0.18,0,0,0,0,0,0
06-09-2024,India,Tamil Nadu,Tenkasi,24.45,30.22,28.71,86.63,48.23,0.27,0,0,0,0,0,0
11-11-2021,India,Tamil Nadu,Tirunelveli,22.83,42.56,33.14,37.38,71.27,0.1,0,0,0,0,0,0
04-08-2021,India,Tamil Nadu,Tenkasi,29.52,43.25,29.06,19.42,63.72,0.1,0,0,0,1,0,0
13-01-2023,India,Tamil Nadu,Tenkasi,21.14,43.76,36.67,82.23,85.14,0.31,0,0,0,0,0,0
06-04-2020,India,Tamil Nadu,Tenkasi,27.96,41.35,35.21,16.61,42.96,0.38,0,0,1,0,0,0
27-07-2020,India,Tamil Nadu,Madurai,21.7,30.83,29.97,76.6,60.68,0.36,0,0,1,0,1,0
07-08-2025,India,Tamil Nadu,Tenkasi,29.63,31.72,32.36,16.95,42.55,0.35,0,0,0,0,0,0
01-03-2024,India,Tamil Nadu,Tirunelveli,26.28,39.71,37.66,32.49,74.36,0.48,0,0,0,0,0,0
27-12-2020,India,Tamil Nadu,Thoothukudi,23.34,40.96,31.3,57.84,81.63,0.42,0,0,0,0,0,0
10-10-2023,India,Tamil Nadu,Thoothukudi,26.19,38.53,25.89,63.28,78.45,0.5,0,0,0,0,0,0
31-10-2022,India,Tamil Nadu,Tirunelveli,23.54,34.54,35.96,70.07,69.45,0.48,0,0,0,0,0,0
28-01-2023,India,Tamil Nadu,Thoothukudi,20.69,42.41,28.82,47.3,42.17,0.38,0,0,0,0,0,0
31-05-2020,India,Tamil Nadu,Tirunelveli,21.33,33.92,31.29,59.93,65.69,0.22,0,0,0,0,0,0
27-09-2025,India,Tamil Nadu,Tenkasi,29.41,32.62,32.07,9.14,71.28,0.32,0,0,0,0,0,0
27-12-2021,India,Tamil Nadu,Thoothukudi,25.88,34.74,34.4,80.84,70.58,0.22,0,0,0,0,0,0
17-04-2024,India,Tamil Nadu,Tenkasi,25.88,36.4,34.23,8.16,44.39,0.17,0,0,0,0,0,0
10-09-2021,India,Tamil Nadu,Madurai,26.49,40.03,36.98,93.28,41.01,0.16,0,0,0,0,0,0
30-07-2022,India,Tamil Nadu,Tirunelveli,29.97,40.8,29.31,87.98,42.46,0.19,0,0,0,0,0,0
13-08-2025,India,Tamil Nadu,Thoothukudi,26.75,33.59,36.37,76.0,55.63,0.26,0,1,0,0,0,0
15-07-2021,India,Tamil Nadu,Madurai,27.66,40.37,39.48,39.36,46.54,0.37,0,0,0,0,0,0
06-08-2022,India,Tamil Nadu,Tenkasi,26.45,41.18,28.48,40.53,53.46,0.18,0,0,0,0,0,0
21-06-2022,India,Tamil Nadu,Madurai,21.83,44.34,30.65,33.92,43.12,0.29,0,0,0,0,0,0
10-10-2024,India,Tamil Nadu,Madurai,27.65,32.2,35.35,94.5,74.13,0.23,0,0,0,0,0,0
12-09-2020,India,Tamil Nadu,Madurai,21.37,44.29,29.93,66.23,77.59,0.42,0,0,0,0,0,0
25-08-2022,India,Tamil Nadu,Madurai,26.78,33.78,38.1,16.89,42.68,0.39,0,0,0,0,0,0
03-07-2021,India,Tamil Nadu,Tirunelveli,21.89,40.81,32.67,60.43,63.04,0.43,0,0,0,0,0,0
24-04-2022,India,Tamil Nadu,Tirunelveli,28.79,40.88,26.69,40.78,84.32,0.12,1,0,0,0,0,0
28-12-2020,India,Tamil Nadu,Madurai,27.76,35.9,27.09,1.07,67.21,0.49,0,0,0,0,0,0
11-07-2024,India,Tamil Nadu,Tirunelveli,25.06,37.62,27.08,98.27,52.5,0.13,0,0,0,0,0,0
24-09-2022,India,Tamil Nadu,Madurai,28.2,39.73,31.28,45.8,52.83,0.4,0,0,0,1,0,0
22-03-2020,India,Tamil Nadu,Thoothukudi,23.45,30.82,28.06,41.87,50.98,0.1,0,0,0,0,0,0
29-02-2020,India,Tamil Nadu,Tenkasi,27.24,43.93,31.46,11.91,65.62,0.24,0,0,0,0,0,0
13-01-2020,India,Tamil Nadu,Tenkasi,21.9,30.58,30.88,80.24,57.06,0.28,0,0,0,0,0,0
04-10-2024,India,Tamil Nadu,Tenkasi,24.61,44.83,32.25,98.69,77.73,0.2,0,1,0,0,0,0
13-12-2020,India,Tamil Nadu,Tenkasi,23.26,44.31,26.83,1.83,85.21,0.13,1,0,0,0,0,0
18-08-2025,India,Tamil Nadu,Tenkasi,22.24,35.45,31.58,97.75,80.39,0.39,0,0,0,0,1,0
27-01-2021,India,Tamil Nadu,Tenkasi,26.74,42.66,38.74,71.79,54.18,0.23,0,0,0,0,0,0
11-06-2022,India,Tamil Nadu,Tirunelveli,24.77,41.07,27.09,44.01,64.14,0.18,0,0,0,0,0,0
05-08-2021,India,Tamil Nadu,Madurai,26.06,37.56,38.18,95.25,77.73,0.28,0,0,0,0,0,0
04-12-2024,India,Tamil Nadu,Tenkasi,26.46,32.34,33.21,8.74,58.87,0.27,0,0,1,0,0,0
24-08-2021,India,Tamil Nadu,Madurai,21.79,35.88,39.22,14.12,78.18,0.14,1,0,0,0,0,0
14-02-2021,India,Tamil Nadu,Madurai,21.46,44.07,38.76,88.75,71.27,0.42,0,0,0,0,0,0
03-09-2021,India,Tamil Nadu,Madurai,25.96,42.22,30.73,13.23,49.83,0.19,0,0,0,0,0,0
04-06-2023,India,Tamil Nadu,Madurai,22.04,37.04,37.01,18.02,45.49,0.45,0,0,0,0,0,0
21-02-2025,India,Tamil Nadu,Tenkasi,26.1,33.61,30.8,8.06,47.36,0.22,0,0,0,0,0,0
17-02-2024,India,Tamil Nadu,Tirunelveli,29.26,32.43,39.49,20.58,77.08,0.32,0,0,0,0,0,0
06-01-2025,India,Tamil Nadu,Tirunelveli,23.28,35.58,36.4,33.88,87.6,0.4,0,0,0,0,0,0
08-05-2023,India,Tamil Nadu,Tirunelveli,29.19,36.36,30.13,96.16,62.24,0.3,0,0,0,0,0,0
12-02-2025,India,Tamil Nadu,Madurai,24.34,42.73,30.45,79.39,87.05,0.35,0,0,0,0,0,0
01-01-2020,India,Tamil Nadu,Tenkasi,26.74,36.76,36.23,35.7,71.74,0.17,0,0,0,0,0,0
29-09-2020,India,Tamil Nadu,Tirunelveli,22.16,44.51,35.73,95.71,61.36,0.29,0,0,0,0,0,0
29-06-2021,India,Tamil Nadu,Tenkasi,22.06,30.01,25.59,97.73,52.12,0.37,0,0,0,0,0,0
26-10-2021,India,Tamil Nadu,Thoothukudi,27.7,44.63,33.6,34.16,72.42,0.13,0,0,0,0,0,0
29-07-2020,India,Tamil Nadu,Madurai,24.73,42.82,30.1,86.96,44.41,0.41,0,0,0,0,0,0
28-05-2021,India,Tamil Nadu,Tirunelveli,21.41,34.3,32.77,74.8,81.83,0.38,0,0,0,0,0,0
03-10-2023,India,Tamil Nadu,Tenkasi,20.93,37.98,37.32,10.14,79.59,0.42,0,0,0,0,0,0
25-05-2024,India,Tamil Nadu,Tirunelveli,25.83,31.86,26.82,72.11,49.19,0.23,0,0,0,0,0,0
18-08-2022,India,Tamil Nadu,Thoothukudi,27.28,42.2,28.86,77.44,59.28,0.3,0,0,0,0,0,0
29-09-2021,India,Tamil Nadu,Thoothukudi,25.02,34.92,36.06,3.67,63.74,0.23,0,0,0,0,0,0
03-10-2024,India,Tamil Nadu,Tenkasi,23.37,32.69,29.22,45.76,63.77,0.41,0,0,0,0,0,0
20-07-2022,India,Tamil Nadu,Tirunelveli,23.78,44.72,31.99,79.19,60.12,0.27,0,0,0,0,0,0
26-06-2022,India,Tamil Nadu,Madurai,20.4,36.74,33.66,57.09,56.62,0.23,0,0,0,0,1,0
16-04-2020,India,Tamil Nadu,Tenkasi,28.65,39.01,35.51,28.52,71.54,0.28,0,0,0,0,0,0
22-02-2025,India,Tamil Nadu,Tirunelveli,25.47,32.47,25.96,31.74,51.02,0.31,0,0,1,0,0,0
16-07-2025,India,Tamil Nadu,Tirunelveli,26.95,30.16,30.91,85.1,57.29,0.11,0,0,0,0,0,0
07-12-2022,India,Tamil Nadu,Thoothukudi,21.31,34.65,28.03,90.88,78.02,0.37,0,0,0,0,0,0
29-11-2020,India,Tamil Nadu,Tenkasi,20.4,34.89,32.03,14.8,89.23,0.18,0,0,0,0,0,0
25-09-2020,India,Tamil Nadu,Tirunelveli,20.34,36.69,37.25,88.52,44.34,0.32,0,0,0,0,0,0
21-01-2021,India,Tamil Nadu,Tirunelveli,29.41,40.15,30.45,93.82,53.78,0.23,0,0,1,0,0,0
05-03-2020,India,Tamil Nadu,Tenkasi,23.99,33.63,28.05,95.46,85.93,0.12,0,0,0,0,0,0
21-05-2021,India,Tamil Nadu,Tirunelveli,25.43,39.8,29.11,59.31,64.46,0.15,0,0,1,0,0,0
08-11-2025,India,Tamil Nadu,Tirunelveli,26.64,31.77,39.31,86.56,68.86,0.37,0,0,0,0,0,0
18-08-2020,India,Tamil Nadu,Thoothukudi,22.56,44.01,26.97,79.74,65.4,0.4,0,0,0,0,0,0
24-01-2024,India,Tamil Nadu,Tirunelveli,28.64,36.85,32.13,38.61,88.34,0.38,0,0,0,0,0,0
11-05-2025,India,Tamil Nadu,Thoothukudi,28.78,33.06,37.4,55.77,42.73,0.49,0,0,0,0,0,0
21-07-2020,India,Tamil Nadu,Tenkasi,25.13,40.73,39.6,20.14,40.48,0.13,0,0,0,0,0,0
13-03-2022,India,Tamil Nadu,Madurai,24.5,33.82,30.28,70.56,66.08,0.15,1,0,0,0,0,0
13-04-2021,India,Tamil Nadu,Tenkasi,21.89,36.22,39.04,45.71,54.51,0.32,0,0,0,0,1,0
07-12-2021,India,Tamil Nadu,Thoothukudi,25.1,43.63,36.78,48.74,87.27,0.12,0,0,0,0,0,0
11-05-2022,India,Tamil Nadu,Tirunelveli,23.24,44.28,37.35,70.9,69.38,0.43,0,0,0,0,0,0
15-07-2020,India,Tamil Nadu,Thoothukudi,21.15,43.05,32.08,71.29,59.65,0.2,0,0,0,0,0,0
16-12-2024,India,Tamil Nadu,Tenkasi,26.1,44.14,36.82,2.4,66.71,0.38,0,0,0,0,0,0
03-03-2024,India,Tamil Nadu,Madurai,20.97,30.84,26.94,5.77,82.25,0.12,0,0,0,0,0,0
09-05-2025,India,Tamil Nadu,Tenkasi,27.72,32.56,30.77,34.7,61.59,0.41,0,0,0,0,0,0
01-01-2020,India,Tamil Nadu,Tirunelveli,22.24,37.57,28.91,0.91,72.41,0.3,0,0,0,0,0,0
18-09-2021,India,Tamil Nadu,Tirunelveli,25.83,40.77,30.58,9.24,62.9,0.26,0,0,1,0,0,0
10-05-2020,India,Tamil Nadu,Thoothukudi,28.96,44.5,31.65,32.1,66.3,0.38,0,0,0,0,0,0
04-06-2020,India,Tamil Nadu,Tirunelveli,20.48,44.23,35.67,0.68,78.19,0.31,0,0,0,0,0,0
16-11-2023,India,Tamil Nadu,Tirunelveli,28.5,35.71,32.44,0.78,64.6,0.49,0,0,0,0,0,0
04-02-2024,India,Tamil Nadu,Thoothukudi,29.38,40.16,26.79,6.89,64.18,0.19,0,0,0,0,0,0
01-12-2024,India,Tamil Nadu,Madurai,27.22,30.11,32.64,13.93,83.31,0.45,0,0,0,0,0,0
21-10-2020,India,Tamil Nadu,Thoothukudi,24.32,31.37,36.2,1.26,72.22,0.17,0,0,1,0,0,0
19-10-2020,India,Tamil Nadu,Thoothukudi,28.66,36.66,27.06,86.22,80.8,0.49,0,0,0,0,0,0
16-06-2025,India,Tamil Nadu,Tirunelveli,24.58,35.95,31.47,56.93,40.1,0.2,0,0,0,0,0,0
08-09-2023,India,Tamil Nadu,Madurai,22.33,37.38,29.65,18.18,65.21,0.23,0,0,0,0,0,0
13-12-2025,India,Tamil Nadu,Tirunelveli,26.21,34.53,38.5,62.84,61.93,0.12,0,0,0,0,0,0
25-11-2021,India,Tamil Nadu,Tenkasi,20.85,42.99,32.49,29.65,53.26,0.27,1,0,0,0,0,0
02-11-2023,India,Tamil Nadu,Tenkasi,26.67,34.01,38.66,43.57,46.45,0.4,0,0,0,0,0,0
14-05-2021,India,Tamil Nadu,Madurai,21.34,35.8,37.32,96.95,62.7,0.3,0,0,0,0,0,0
04-11-2021,India,Tamil Nadu,Tenkasi,27.89,39.04,34.81,99.82,43.75,0.19,0,0,0,0,0,0
15-01-2023,India,Tamil Nadu,Madurai,25.14,38.09,28.83,76.79,77.59,0.34,0,0,0,0,0,0
22-07-2023,India,Tamil Nadu,Tirunelveli,24.69,43.93,34.62,31.17,66.27,0.13,1,0,0,0,0,0
21-08-2021,India,Tamil Nadu,Tirunelveli,27.15,34.02,29.74,12.53,72.78,0.12,0,0,0,0,0,0
11-03-2021,India,Tamil Nadu,Tirunelveli,25.01,38.59,27.06,93.77,57.6,0.28,0,0,0,0,0,0
28-11-2021,India,Tamil Nadu,Thoothukudi,28.44,36.57,30.14,54.65,44.57,0.4,0,0,0,0,0,0
09-12-2022,India,Tamil Nadu,Madurai,28.4,30.26,25.74,57.28,80.97,0.23,0,0,0,0,0,0
11-07-2023,India,Tamil Nadu,Madurai,25.81,41.13,35.13,20.59,57.62,0.15,0,0,0,0,0,0
11-03-2024,India,Tamil Nadu,Thoothukudi,21.06,42.19,33.68,61.83,79.07,0.38,0,0,0,0,0,0
10-08-2022,India,Tamil Nadu,Tirunelveli,23.14,44.37,25.5,57.98,48.33,0.38,0,0,0,0,0,0
22-03-2021,India,Tamil Nadu,Madurai,29.76,33.33,28.12,75.37,52.67,0.46,0,0,0,0,0,0
23-02-2024,India,Tamil Nadu,Tirunelveli,21.65,30.03,39.76,90.61,42.77,0.43,0,0,0,0,0,0
09-05-2024,India,Tamil Nadu,Tenkasi,26.14,33.35,33.19,68.4,49.51,0.31,0,0,0,0,0,0
21-10-2021,India,Tamil Nadu,Thoothukudi,27.96,32.12,26.95,64.34,49.86,0.14,0,0,0,0,0,0
13-09-2025,India,Tamil Nadu,Tenkasi,26.77,40.24,34.43,26.61,41.95,0.28,0,0,0,1,0,0
06-12-2020,India,Tamil Nadu,Thoothukudi,26.74,44.7,39.78,68.67,52.18,0.42,0,0,1,0,0,0
12-02-2024,India,Tamil Nadu,Madurai,24.38,34.66,36.43,93.62,87.04,0.17,0,0,0,0,0,0
03-07-2020,India,Tamil Nadu,Tirunelveli,26.33,40.82,28.86,71.94,41.41,0.25,0,0,0,0,0,0
25-07-2024,India,Tamil Nadu,Madurai,21.74,30.69,33.69,91.26,48.87,0.1,0,0,0,0,0,0
22-05-2020,India,Tamil Nadu,Thoothukudi,27.7,39.45,39.83,34.43,43.09,0.39,0,0,0,0,0,0
17-01-2024,India,Tamil Nadu,Tirunelveli,23.99,36.28,32.72,70.9,85.31,0.16,0,0,0,0,0,0
22-02-2024,India,Tamil Nadu,Madurai,24.83,30.95,34.17,98.37,58.04,0.4,0,0,0,0,0,0
25-06-2020,India,Tamil Nadu,Tirunelveli,28.59,35.17,30.85,89.1,80.68,0.39,0,0,0,0,0,0
11-09-2023,India,Tamil Nadu,Thoothukudi,22.36,33.17,36.04,32.0,65.3,0.17,1,0,0,0,0,0
23-04-2020,India,Tamil Nadu,Thoothukudi,20.09,30.3,33.8,45.54,65.9,0.1,0,0,0,0,0,0
27-01-2021,India,Tamil Nadu,Madurai,25.88,33.16,28.55,62.8,81.5,0.27,0,0,0,0,0,0
30-03-2020,India,Tamil Nadu,Tenkasi,29.12,40.53,32.61,44.15,46.53,0.22,0,0,0,0,0,0
27-08-2020,India,Tamil Nadu,Thoothukudi,20.82,33.27,28.76,83.17,63.16,0.29,0,0,0,0,0,0
20-11-2022,India,Tamil Nadu,Tirunelveli,24.47,41.67,28.31,16.46,60.32,0.47,0,0,0,0,1,0
25-10-2024,India,Tamil Nadu,Tenkasi,26.31,40.72,31.45,30.64,88.11,0.49,0,0,1,0,0,0
12-03-2022,India,Tamil Nadu,Thoothukudi,25.09,30.37,31.1,22.07,66.67,0.5,0,0,0,0,0,0
03-09-2022,India,Tamil Nadu,Tirunelveli,23.66,31.55,35.54,29.95,53.44,0.5,0,0,1,0,0,0
05-02-2021,India,Tamil Nadu,Thoothukudi,23.09,35.53,36.55,81.09,60.02,0.48,0,0,0,0,0,0
11-12-2023,India,Tamil Nadu,Thoothukudi,29.36,42.38,36.87,20.09,80.26,0.44,0,0,0,0,0,0
16-03-2023,India,Tamil Nadu,Tirunelveli,26.45,30.25,39.41,4.46,47.15,0.11,0,0,0,0,0,0
02-11-2023,India,Tamil Nadu,Tirunelveli,24.6,37.48,26.08,68.44,65.16,0.41,0,0,0,0,0,0
19-05-2024,India,Tamil Nadu,Thoothukudi,20.84,39.65,36.44,58.49,53.31,0.11,0,0,1,0,0,0
06-01-2021,India,Tamil Nadu,Tirunelveli,25.21,40.04,37.23,26.07,54.84,0.1,1,0,0,0,0,0
03-06-2024,India,Tamil Nadu,Thoothukudi,20.16,39.24,39.41,90.29,74.84,0.14,0,0,0,0,0,0
24-03-2024,India,Tamil Nadu,Thoothukudi,20.45,34.34,31.77,11.7,62.66,0.44,0,0,0,0,0,0
09-11-2024,India,Tamil Nadu,Tenkasi,25.29,38.77,36.95,34.1,80.27,0.24,0,0,0,0,0,0
15-07-2024,India,Tamil Nadu,Madurai,27.94,37.3,30.01,10.68,51.94,0.48,0,0,0,0,0,0
24-04-2020,India,Tamil Nadu,Thoothukudi,25.44,38.28,30.35,44.73,88.28,0.25,0,0,0,0,0,0
24-04-2025,India,Tamil Nadu,Thoothukudi,20.21,36.28,36.64,33.87,68.19,0.18,0,0,0,0,0,0
22-02-2021,India,Tamil Nadu,Tenkasi,27.23,34.79,38.59,12.66,48.93,0.3,0,0,1,0,0,0
18-09-2024,India,Tamil Nadu,Thoothukudi,25.45,34.05,35.54,65.89,89.46,0.21,0,0,0,0,1,0
30-12-2024,India,Tamil Nadu,Madurai,26.03,40.91,26.73,58.81,73.35,0.18,0,0,0,0,0,0
08-09-2021,India,Tamil Nadu,Tenkasi,28.49,37.99,32.07,98.11,77.02,0.15,0,0,0,0,1,0
08-05-2022,India,Tamil Nadu,Madurai,26.73,32.6,35.87,50.54,74.0,0.18,0,1,0,0,0,0
09-10-2025,India,Tamil Nadu,Thoothukudi,23.72,33.82,32.33,40.74,89.33,0.12,0,0,0,0,0,0
08-06-2021,India,Tamil Nadu,Tenkasi,25.27,38.42,27.56,19.77,55.94,0.34,0,0,1,0,0,0
20-09-2023,India,Tamil Nadu,Tenkasi,21.36,32.18,35.46,64.28,79.14,0.47,0,0,0,0,0,0
23-02-2022,India,Tamil Nadu,Thoothukudi,20.01,43.41,32.83,26.27,78.36,0.47,0,0,0,0,0,0
14-07-2023,India,Tamil Nadu,Tirunelveli,22.44,43.97,26.57,26.79,66.01,0.33,0,0,0,0,0,0
22-11-2025,India,Tamil Nadu,Madurai,20.47,32.65,39.34,7.04,57.75,0.3,0,0,0,0,1,0
13-08-2022,India,Tamil Nadu,Madurai,23.54,36.29,30.86,66.58,50.78,0.19,0,0,0,0,0,0
09-06-2024,India,Tamil Nadu,Tirunelveli,20.91,38.35,38.38,28.72,56.39,0.15,0,0,1,0,1,0
30-10-2024,India,Tamil Nadu,Thoothukudi,28.52,32.35,39.62,84.25,65.04,0.49,0,0,0,0,0,0
28-01-2022,India,Tamil Nadu,Tenkasi,25.49,38.86,34.79,25.57,58.23,0.44,0,0,0,0,0,0
11-12-2020,India,Tamil Nadu,Tirunelveli,25.69,43.02,31.48,96.66,62.61,0.16,0,0,0,0,0,0
28-10-2022,India,Tamil Nadu,Thoothukudi,27.02,35.58,25.27,70.32,41.09,0.35,0,0,0,0,0,0
29-11-2024,India,Tamil Nadu,Madurai,23.62,37.86,35.06,26.94,53.88,0.47,0,0,0,0,0,0
08-12-2021,India,Tamil Nadu,Tirunelveli,23.59,31.22,27.9,95.07,60.43,0.29,0,0,0,0,0,0
04-05-2024,India,Tamil Nadu,Tenkasi,27.45,32.52,27.85,46.07,54.31,0.2,0,0,0,0,0,0
29-04-2025,India,Tamil Nadu,Tenkasi,29.8,38.94,35.65,0.74,65.91,0.12,0,0,1,0,0,0
07-12-2022,India,Tamil Nadu,Tirunelveli,20.65,36.99,28.6,46.98,62.77,0.33,0,0,0,0,0,0
15-09-2020,India,Tamil Nadu,Tirunelveli,29.36,43.68,28.14,3.94,77.07,0.43,1,0,0,0,0,0
28-04-2022,India,Tamil Nadu,Madurai,24.6,39.43,33.36,74.26,53.99,0.33,0,0,0,0,1,0
21-12-2024,India,Tamil Nadu,Thoothukudi,23.3,36.61,37.85,68.42,84.12,0.18,0,0,0,0,0,0
07-06-2020,India,Tamil Nadu,Tirunelveli,27.48,33.12,28.08,18.95,46.28,0.22,0,0,0,0,0,0
12-10-2023,India,Tamil Nadu,Thoothukudi,21.37,35.05,33.8,10.29,76.51,0.25,0,0,0,0,0,0
25-01-2022,India,Tamil Nadu,Tirunelveli,20.76,39.27,34.99,37.87,87.72,0.45,0,0,0,0,0,0
02-05-2025,India,Tamil Nadu,Tirunelveli,29.99,39.34,31.46,28.82,70.2,0.12,0,0,0,0,0,0
06-03-2024,India,Tamil Nadu,Tirunelveli,22.3,40.28,39.73,69.11,84.16,0.48,0,0,0,0,0,0
23-03-2022,India,Tamil Nadu,Tirunelveli,27.26,33.3,31.74,79.65,67.35,0.36,0,0,0,0,0,0
11-03-2024,India,Tamil Nadu,Madurai,20.1,32.92,32.37,95.05,59.18,0.27,0,0,0,0,0,0
04-11-2020,India,Tamil Nadu,Thoothukudi,21.31,35.58,25.39,22.18,79.02,0.18,0,0,0,0,0,0
18-06-2025,India,Tamil Nadu,Thoothukudi,22.79,35.23,38.85,20.66,83.71,0.11,0,0,0,0,0,0
05-03-2024,India,Tamil Nadu,Tirunelveli,27.37,39.41,32.08,95.98,73.81,0.46,0,0,0,0,0,0
16-08-2023,India,Tamil Nadu,Tirunelveli,21.16,34.89,28.31,92.53,83.4,0.3,0,0,0,0,0,0
13-07-2022,India,Tamil Nadu,Tirunelveli,25.19,44.69,35.45,67.2,52.03,0.4,0,0,0,0,0,0
22-06-2023,India,Tamil Nadu,Tirunelveli,22.85,38.31,25.02,28.32,84.07,0.34,0,0,0,0,0,0
21-03-2024,India,Tamil Nadu,Tirunelveli,23.86,36.3,33.43,0.59,43.93,0.45,0,0,1,0,0,0
31-05-2020,India,Tamil Nadu,Thoothukudi,28.82,44.13,36.09,8.66,73.46,0.26,0,0,0,0,0,0
13-01-2021,India,Tamil Nadu,Thoothukudi,23.84,42.82,36.23,27.23,45.88,0.2,0,0,0,0,0,0
27-09-2022,India,Tamil Nadu,Madurai,25.23,31.75,26.94,53.69,86.83,0.22,0,0,0,0,0,0
21-02-2025,India,Tamil Nadu,Tenkasi,22.0,35.57,32.53,72.55,45.66,0.26,0,0,0,0,0,0
