date,country,state,city,temp_min_c,temp_max_c,temp_avg_c,rainfall_mm,humidity_percent,soil_moisture,flood,cyclone_storm,heatwave,landslide,wildfire,volcanic_eruption
02-05-2021,India,West Bengal,Kolkata,28.85,43.76,36.31,64.69,40.28,0.76,0,1,1,0,0,0
03-05-2021,India,Tamil Nadu,Coimbatore,27.91,36.63,32.27,43.08,76.65,0.56,0,0,0,0,0,0
04-05-2021,India,West Bengal,Kolkata,21.73,34.96,28.34,55.69,65.8,0.92,0,0,0,0,0,0
05-05-2021,India,Tamil Nadu,Coimbatore,27.39,38.63,33.01,120.58,69.49,0.78,1,1,0,0,0,0
06-05-2021,India,West Bengal,Kolkata,20.73,36.74,28.73,102.89,51.55,0.62,1,0,0,1,0,0
07-05-2021,India,West Bengal,Kolkata,21.08,34.39,27.74,35.12,45.8,0.84,0,0,0,0,0,0
08-05-2021,India,Maharashtra,Mumbai,26.62,32.64,29.63,0,67.19,0.46,0,0,0,0,0,0
09-05-2021,India,Tamil Nadu,Chennai,30.7,40.38,35.54,57.06,63.44,0.68,0,0,1,0,0,0
10-05-2021,India,Kerala,Trivandrum,27.84,42.75,35.3,75.7,43.76,0.25,0,1,1,0,0,0
11-05-2021,India,Tamil Nadu,Chennai,29.12,44.47,36.8,63.72,65.86,0.51,0,0,1,0,0,0
12-05-2021,India,Tamil Nadu,Chennai,21.62,33.77,27.7,0,46.22,0.65,0,0,0,0,0,0
13-05-2021,India,Maharashtra,Mumbai,20.69,30.16,25.43,19.41,91.48,0.2,0,0,0,0,0,0
14-05-2021,India,Tamil Nadu,Chennai,18.3,28.8,23.55,23.05,59.18,0.49,0,0,0,0,0,0
15-05-2021,India,Karnataka,Mysore,25.1,33.29,29.2,69.42,69.72,0.94,0,0,0,0,0,0
16-05-2021,India,Maharashtra,Pune,26.36,41.68,34.02,57.27,86.56,0.76,0,0,1,0,0,0
17-05-2021,India,Karnataka,Bangalore,25.16,33.36,29.26,69.44,77.05,0.77,0,1,0,0,0,0
18-05-2021,India,Karnataka,Bangalore,20.36,30.32,25.34,62.38,92.34,0.66,0,1,0,0,0,0
19-05-2021,India,Kerala,Trivandrum,27.14,38.07,32.6,10.81,43.24,0.23,0,0,0,0,0,0
20-05-2021,India,Tamil Nadu,Coimbatore,27.02,44.99,36,25.87,70.59,0.38,0,0,1,0,0,0
21-05-2021,India,Karnataka,Bangalore,25.05,41.29,33.17,4.38,84.97,0.79,0,0,1,0,0,0
22-05-2021,India,Tamil Nadu,Chennai,21.61,35.16,28.38,58.35,43.37,0.41,0,0,0,0,0,0
23-05-2021,India,Kerala,Kochi,22,32.13,27.06,98.11,50.35,0.91,1,1,0,1,0,0
24-05-2021,India,West Bengal,Kolkata,28.75,36.3,32.53,11.93,84.48,0.6,0,0,0,0,0,0
25-05-2021,India,Karnataka,Mysore,18.36,25.44,21.9,36.03,38.83,0.9,0,0,0,0,0,0
26-05-2021,India,Kerala,Trivandrum,25.63,32.44,29.04,29.17,83.01,0.7,0,0,0,0,0,0
27-05-2021,India,Maharashtra,Mumbai,21.56,28.94,25.25,66.09,69.13,0.27,0,0,0,0,0,0
28-05-2021,India,Kerala,Kochi,19.67,29.5,24.59,28.88,51.81,0.88,0,0,0,0,0,0
29-05-2021,India,Maharashtra,Pune,30.3,38.27,34.28,62,68.15,0.64,0,0,0,0,0,0
30-05-2021,India,Karnataka,Bangalore,21.03,29.25,25.14,63.46,35.45,0.59,0,1,0,0,0,0
31-05-2021,India,Maharashtra,Pune,18.17,26.14,22.16,23.06,96,0.83,0,0,0,0,0,0
01-06-2021,India,Tamil Nadu,Chennai,22.65,39.7,31.18,74.22,92.66,0.81,1,1,1,0,0,0
02-06-2021,India,West Bengal,Kolkata,30.75,37.21,33.98,32.23,75.22,0.87,0,0,0,0,0,0
03-06-2021,India,West Bengal,Kolkata,27.87,43.29,35.58,77.23,51.24,0.57,1,0,1,0,0,0
04-06-2021,India,Maharashtra,Pune,31.69,40.23,35.96,39.25,77.56,0.78,0,0,1,0,0,0
05-06-2021,India,West Bengal,Kolkata,28.22,36.07,32.15,50.5,59.85,0.51,0,0,0,0,0,0
06-06-2021,India,Karnataka,Bangalore,21,33.53,27.27,0,70.76,0.48,0,0,0,0,0,0
07-06-2021,India,Karnataka,Bangalore,25.9,42.13,34.02,64.2,75.38,0.45,0,0,1,0,0,0
08-06-2021,India,Kerala,Trivandrum,26.72,34.59,30.65,71.43,71.09,0.78,1,1,0,0,0,0
09-06-2021,India,West Bengal,Kolkata,20.4,38.13,29.26,85.69,37.18,0.7,1,0,0,0,1,0
10-06-2021,India,Maharashtra,Mumbai,20.36,27.83,24.1,37.85,74.03,0.95,0,0,0,0,0,0
11-06-2021,India,Maharashtra,Mumbai,23.09,30.47,26.78,90.45,59.29,0.21,0,1,0,0,0,0
12-06-2021,India,Tamil Nadu,Coimbatore,22.53,33.36,27.95,0,51.13,0.36,0,0,0,0,0,0
13-06-2021,India,Tamil Nadu,Chennai,24.53,35.02,29.78,0,54.04,0.24,0,0,0,0,0,0
14-06-2021,India,Tamil Nadu,Coimbatore,25.46,34.44,29.95,56.78,88.12,0.51,0,0,0,0,0,0
15-06-2021,India,Maharashtra,Mumbai,30.52,44.06,37.29,75.9,50.48,0.45,0,1,1,0,0,0
16-06-2021,India,Karnataka,Mysore,18.6,34.74,26.67,72.55,47.25,0.61,1,1,0,0,0,0
17-06-2021,India,Kerala,Trivandrum,20.93,37.82,29.37,32.08,59.71,0.3,0,0,0,0,0,0
18-06-2021,India,Tamil Nadu,Coimbatore,28.15,35.42,31.79,82.77,76.52,0.64,1,1,0,0,0,0
19-06-2021,India,Karnataka,Mysore,19.89,35.13,27.51,76.88,91.05,0.3,0,0,0,0,0,0
20-06-2021,India,Kerala,Kochi,28.43,44.94,36.68,121.94,36.12,0.28,0,0,1,1,1,0
21-06-2021,India,Maharashtra,Mumbai,19.13,26.65,22.89,3.76,58.73,0.34,0,0,0,0,0,0
22-06-2021,India,West Bengal,Kolkata,18.21,35.96,27.09,68.76,39.32,0.68,0,0,0,0,0,0
23-06-2021,India,Karnataka,Mysore,29.92,45.53,37.72,40.76,56.84,0.8,0,0,1,0,0,0
24-06-2021,India,Tamil Nadu,Coimbatore,22.12,33.05,27.59,0,56.16,0.35,0,0,0,0,0,0
25-06-2021,India,Tamil Nadu,Coimbatore,28.61,36.57,32.59,66.31,87.59,0.95,0,0,0,0,0,0
26-06-2021,India,Maharashtra,Pune,19.47,35.77,27.62,48.99,44.05,0.54,0,0,0,0,0,0
27-06-2021,India,Karnataka,Mysore,29.26,42.89,36.08,0,53.65,0.39,0,0,1,0,0,0
28-06-2021,India,Karnataka,Bangalore,27.29,33.79,30.54,0,71.06,0.76,0,0,0,0,0,0
29-06-2021,India,Tamil Nadu,Chennai,20.92,28.58,24.75,17.16,96.35,0.63,0,0,0,0,0,0
30-06-2021,India,Karnataka,Bangalore,21.03,38.03,29.53,60.12,61.58,0.93,0,0,0,0,0,0
01-07-2021,India,Karnataka,Bangalore,22.73,35.37,29.05,53.25,78.36,0.6,0,0,0,0,0,0
02-07-2021,India,Tamil Nadu,Chennai,24.02,31.64,27.83,14.09,52.81,0.72,0,0,0,0,0,0
03-07-2021,India,Maharashtra,Pune,23.02,34.52,28.77,5.87,70.47,0.35,0,0,0,0,0,0
04-07-2021,India,Maharashtra,Pune,24.01,35.72,29.87,0,81.74,0.29,0,0,0,0,0,0
05-07-2021,India,Karnataka,Bangalore,26.32,37.44,31.88,81.71,55.12,0.53,0,0,0,0,0,0
06-07-2021,India,Karnataka,Mysore,31.78,45.4,38.59,68.66,85.98,0.26,0,0,1,0,0,0
07-07-2021,India,Kerala,Trivandrum,29.48,40.33,34.91,10.93,68.59,0.72,0,0,1,0,0,0
08-07-2021,India,West Bengal,Kolkata,19.04,28.05,23.55,1.56,92.39,0.88,0,0,0,0,0,0
09-07-2021,India,Maharashtra,Pune,31.75,49.31,40.53,0,69,0.91,0,0,1,0,0,0
10-07-2021,India,Karnataka,Mysore,30.93,44.11,37.52,67.69,62.32,0.31,0,1,1,0,0,0
11-07-2021,India,Kerala,Kochi,28.6,34.67,31.64,49.45,44.88,0.61,0,0,0,0,0,0
12-07-2021,India,Kerala,Trivandrum,23.76,30.75,27.25,90.36,59.73,0.7,1,0,0,1,0,0
13-07-2021,India,Tamil Nadu,Chennai,25.25,38.92,32.09,0,38.22,0.76,0,0,0,0,1,0
14-07-2021,India,Karnataka,Bangalore,29.54,40.45,34.99,0,92.95,0.62,0,0,1,0,0,0
15-07-2021,India,Kerala,Trivandrum,18.72,36.51,27.62,18.39,38.19,0.54,0,0,0,0,0,0
16-07-2021,India,Tamil Nadu,Coimbatore,27.8,36.69,32.24,31.65,97.07,0.56,0,0,0,0,0,0
17-07-2021,India,West Bengal,Kolkata,19.17,35.31,27.24,0,53.57,0.57,0,0,0,0,0,0
18-07-2021,India,West Bengal,Kolkata,21.8,39.5,30.65,42.85,93.02,0.49,0,0,1,0,0,0
19-07-2021,India,Maharashtra,Mumbai,26.98,40.21,33.6,0,38.24,0.32,0,0,1,0,1,0
20-07-2021,India,Kerala,Trivandrum,21.38,37.1,29.24,49.79,83.78,0.76,0,0,0,0,0,0
21-07-2021,India,Maharashtra,Pune,29.05,41.46,35.26,0,50.43,0.61,0,0,1,0,0,0
22-07-2021,India,Kerala,Trivandrum,27.97,39.41,33.69,26.66,60.24,0.3,0,0,1,0,0,0
23-07-2021,India,Tamil Nadu,Chennai,20.22,31.88,26.05,61.85,92.8,0.8,0,0,0,0,0,0
24-07-2021,India,Karnataka,Bangalore,30.96,39.69,35.33,70.59,95.05,0.54,0,1,1,0,0,0
25-07-2021,India,West Bengal,Kolkata,21.65,28.51,25.08,102.34,89.19,0.61,1,1,0,1,0,0
26-07-2021,India,Karnataka,Mysore,29.1,39.16,34.13,99.11,69.77,0.86,1,0,1,0,0,0
27-07-2021,India,Tamil Nadu,Chennai,25.62,41.22,33.42,0,73.69,0.61,0,0,1,0,0,0
28-07-2021,India,Kerala,Kochi,27.39,33.41,30.4,107.55,61.3,0.9,1,1,0,1,0,0
29-07-2021,India,Tamil Nadu,Chennai,31.19,48.89,40.04,37.66,42.17,0.79,0,0,1,0,0,0
30-07-2021,India,Karnataka,Mysore,31.58,44.08,37.83,4.54,64.83,0.31,0,0,1,0,0,0
31-07-2021,India,Tamil Nadu,Coimbatore,28.31,42.87,35.59,51.22,39.19,0.49,0,0,1,0,1,0
01-08-2021,India,Karnataka,Bangalore,20.66,31.03,25.85,74.78,85.34,0.71,1,1,0,0,0,0
02-08-2021,India,Karnataka,Bangalore,29.28,38.08,33.68,29.94,94.26,0.65,0,0,0,0,0,0
03-08-2021,India,Karnataka,Bangalore,30.26,48.16,39.21,95.08,68.55,0.52,0,0,1,0,0,0
04-08-2021,India,Kerala,Trivandrum,24.05,32.54,28.3,38.13,78.12,0.29,0,0,0,0,0,0
05-08-2021,India,Maharashtra,Mumbai,28.94,39.03,33.99,0,87.62,0.48,0,0,1,0,0,0
06-08-2021,India,Kerala,Trivandrum,21.03,28.8,24.91,55.72,38.4,0.26,0,0,0,0,0,0
07-08-2021,India,Kerala,Kochi,26.15,41.82,33.99,62.15,37.14,0.3,0,1,1,0,1,0
08-08-2021,India,Kerala,Trivandrum,22.08,34.33,28.2,19.1,59.4,0.23,0,0,0,0,0,0
09-08-2021,India,Kerala,Trivandrum,21.59,30.05,25.82,66.95,85.92,0.46,0,0,0,0,0,0
10-08-2021,India,West Bengal,Kolkata,19.91,28.05,23.98,69.95,60.2,0.42,0,0,0,0,0,0
11-08-2021,India,Tamil Nadu,Chennai,24.87,32.23,28.55,0,37.94,0.46,0,0,0,0,0,0
12-08-2021,India,Karnataka,Bangalore,32,45,38.5,11.29,73.73,0.21,0,0,1,0,0,0
13-08-2021,India,West Bengal,Kolkata,23.49,36.28,29.89,0,83,0.84,0,0,0,0,0,0
14-08-2021,India,West Bengal,Kolkata,28.63,38.32,33.48,0,80.56,0.38,0,0,0,0,0,0
15-08-2021,India,Karnataka,Bangalore,31.76,48.26,40.01,51.67,75.83,0.23,0,0,1,0,0,0
16-08-2021,India,Kerala,Trivandrum,28.36,35.55,31.95,83.34,67.15,0.85,1,0,0,0,0,0
17-08-2021,India,Karnataka,Bangalore,30.77,37.74,34.25,65.45,77.59,0.52,0,1,0,0,0,0
18-08-2021,India,West Bengal,Kolkata,23.91,34.5,29.2,9.43,80.5,0.74,0,0,0,0,0,0
19-08-2021,India,Tamil Nadu,Chennai,19.3,33.19,26.24,63.52,36.34,0.7,0,1,0,0,0,0
20-08-2021,India,Karnataka,Mysore,30.19,46.79,38.49,35.7,52.04,0.43,0,0,1,0,0,0
21-08-2021,India,Karnataka,Bangalore,31.14,46.47,38.81,58.51,93.22,0.77,0,0,1,0,0,0
22-08-2021,India,Kerala,Trivandrum,25.78,31.99,28.88,16.72,81.25,0.74,0,0,0,0,0,0
23-08-2021,India,Maharashtra,Mumbai,19.89,29.83,24.86,39.96,83.17,0.7,0,0,0,0,0,0
24-08-2021,India,West Bengal,Kolkata,19.57,31.19,25.38,52.11,96.47,0.21,0,0,0,0,0,0
25-08-2021,India,Karnataka,Mysore,28.32,39.21,33.76,38.91,57.96,0.85,0,0,1,0,0,0
26-08-2021,India,Kerala,Kochi,26.02,37.43,31.73,47.98,86.41,0.49,0,0,0,0,0,0
27-08-2021,India,Tamil Nadu,Coimbatore,19.98,27.57,23.77,55.87,56.91,0.38,0,0,0,0,0,0
28-08-2021,India,Tamil Nadu,Coimbatore,23.57,29.91,26.74,0,76.94,0.43,0,0,0,0,0,0
29-08-2021,India,Kerala,Kochi,18.64,35.98,27.31,56.57,86.33,0.91,0,0,0,0,0,0
30-08-2021,India,West Bengal,Kolkata,21.51,28.64,25.07,24.62,72.83,0.61,0,0,0,0,0,0
31-08-2021,India,Tamil Nadu,Chennai,21.85,34.48,28.17,63.14,72.75,0.29,0,0,0,0,0,0
01-09-2021,India,West Bengal,Kolkata,26.81,40.06,33.44,1.35,60.57,0.36,0,0,1,0,0,0
02-09-2021,India,Kerala,Kochi,25.5,37.35,31.43,74.41,53.41,0.77,1,1,0,0,0,0
03-09-2021,India,Kerala,Kochi,26.72,34.4,30.56,60.47,62.41,0.35,0,1,0,0,0,0
04-09-2021,India,Tamil Nadu,Coimbatore,22.05,30.87,26.46,67.37,35.51,0.33,0,1,0,0,0,0
05-09-2021,India,Kerala,Kochi,28.11,45.77,36.94,0,46.57,0.64,0,0,1,0,0,0
06-09-2021,India,Maharashtra,Mumbai,19.56,28.29,23.93,48.77,62.41,0.68,0,0,0,0,0,0
07-09-2021,India,Kerala,Trivandrum,18.62,31.85,25.24,77.27,36.06,0.75,1,0,0,0,0,0
08-09-2021,India,Karnataka,Mysore,24.97,32.36,28.67,109.7,95.29,0.45,0,1,0,0,0,0
09-09-2021,India,Karnataka,Bangalore,31.46,46.01,38.74,0,51.82,0.46,0,0,1,0,0,0
10-09-2021,India,Tamil Nadu,Coimbatore,26.62,43.6,35.11,83.9,73.95,0.95,1,0,1,0,0,0
11-09-2021,India,West Bengal,Kolkata,22.07,28.65,25.36,0,66.54,0.46,0,0,0,0,0,0
12-09-2021,India,Tamil Nadu,Coimbatore,20.13,33.4,26.76,17.46,40.86,0.51,0,0,0,0,0,0
13-09-2021,India,Maharashtra,Pune,31.25,41.9,36.57,35.09,97.85,0.7,0,0,1,0,0,0
14-09-2021,India,Tamil Nadu,Chennai,27.76,41.58,34.67,18.57,57.58,0.8,0,0,1,0,0,0
15-09-2021,India,Kerala,Kochi,26.66,44.47,35.57,31.9,37.51,0.56,0,0,1,0,1,0
16-09-2021,India,Maharashtra,Mumbai,23.6,39.99,31.79,0,62.54,0.94,0,0,1,0,0,0
17-09-2021,India,West Bengal,Kolkata,20.25,32.19,26.22,23.65,64.37,0.6,0,0,0,0,0,0
18-09-2021,India,Kerala,Trivandrum,28.92,41.03,34.97,25.1,59.38,0.64,0,0,1,0,0,0
19-09-2021,India,Tamil Nadu,Coimbatore,21.25,34.05,27.65,58.58,73.15,0.44,0,0,0,0,0,0
20-09-2021,India,Karnataka,Mysore,20.79,28.48,24.63,101.32,97.07,0.27,0,0,0,0,0,0
21-09-2021,India,Karnataka,Mysore,21.06,37.61,29.33,0,61.82,0.38,0,0,0,0,0,0
22-09-2021,India,Maharashtra,Pune,30.71,43.62,37.16,20.74,75.25,0.33,0,0,1,0,0,0
23-09-2021,India,West Bengal,Kolkata,21.64,37.87,29.76,87.21,93.03,0.45,0,0,0,0,0,0
24-09-2021,India,Kerala,Kochi,25.97,42.97,34.47,81.68,37.48,0.25,0,1,1,0,1,0
25-09-2021,India,Karnataka,Bangalore,25.35,40.65,33,65.71,92.12,0.43,0,0,1,0,0,0
26-09-2021,India,Karnataka,Mysore,20.82,35.25,28.04,0,86.7,0.94,0,0,0,0,0,0
27-09-2021,India,Tamil Nadu,Chennai,24.84,31.66,28.25,67.73,39.76,0.94,0,1,0,0,0,0
28-09-2021,India,West Bengal,Kolkata,20.68,28.47,24.57,35.17,51.13,0.72,0,0,0,0,0,0
29-09-2021,India,Maharashtra,Mumbai,29.81,43.48,36.64,73.09,90.17,0.43,0,1,1,0,0,0
30-09-2021,India,West Bengal,Kolkata,28.57,36.07,32.32,38.57,91.55,0.73,0,0,0,0,0,0
01-10-2021,India,Tamil Nadu,Chennai,26.4,34.7,30.55,54.38,50.39,0.24,0,0,0,0,0,0
02-10-2021,India,Karnataka,Mysore,27.84,41.25,34.55,63.16,68.64,0.65,0,0,1,0,0,0
03-10-2021,India,Tamil Nadu,Chennai,30.75,36.92,33.83,46.39,78.96,0.46,0,0,0,0,0,0
04-10-2021,India,Tamil Nadu,Chennai,22.58,32.43,27.51,39.8,64.09,0.94,0,0,0,0,0,0
05-10-2021,India,Maharashtra,Mumbai,31.41,39.71,35.56,23.94,80.59,0.89,0,0,1,0,0,0
06-10-2021,India,Karnataka,Bangalore,22.77,28.86,25.81,43.06,77.85,0.3,0,0,0,0,0,0
07-10-2021,India,Tamil Nadu,Chennai,18.8,35.09,26.94,59.48,47.09,0.76,0,0,0,0,0,0
08-10-2021,India,Karnataka,Mysore,18.22,29.58,23.9,26.96,52.86,0.21,0,0,0,0,0,0
09-10-2021,India,Maharashtra,Mumbai,29.81,38.01,33.91,34.64,90.06,0.56,0,0,0,0,0,0
10-10-2021,India,Kerala,Kochi,29.22,39.24,34.23,49.1,72.03,0.64,0,0,1,0,0,0
11-10-2021,India,Karnataka,Bangalore,31.89,48.38,40.13,0,75.09,0.39,0,0,1,0,0,0
12-10-2021,India,Tamil Nadu,Chennai,29.54,37.53,33.54,0,77.32,0.64,0,0,0,0,0,0
13-10-2021,India,Karnataka,Bangalore,30.23,42.57,36.4,16.94,87.24,0.85,0,0,1,0,0,0
14-10-2021,India,Karnataka,Mysore,25.94,33.99,29.97,41.87,71.86,0.39,0,0,0,0,0,0
15-10-2021,India,Tamil Nadu,Chennai,30.45,44.76,37.6,42.4,69.44,0.27,0,0,1,0,0,0
16-10-2021,India,Karnataka,Mysore,24.17,31.21,27.69,32.32,81.84,0.44,0,0,0,0,0,0
17-10-2021,India,Maharashtra,Mumbai,30.1,45.51,37.81,0,92.28,0.29,0,0,1,0,0,0
18-10-2021,India,Tamil Nadu,Chennai,20.8,37.45,29.12,60.92,36.12,0.59,0,0,0,0,1,0
19-10-2021,India,West Bengal,Kolkata,27.73,38.08,32.9,33.39,80.89,0.4,0,0,0,0,0,0
20-10-2021,India,Maharashtra,Pune,19.49,31.74,25.61,0,38.36,0.87,0,0,0,0,0,0
21-10-2021,India,Kerala,Trivandrum,24.7,41.92,33.31,125.46,70.58,0.5,0,1,1,1,0,0
22-10-2021,India,West Bengal,Kolkata,20.46,32.45,26.45,33.47,94.03,0.56,0,0,0,0,0,0
23-10-2021,India,Kerala,Kochi,18.78,35.61,27.2,88.47,97.97,0.32,0,0,0,0,0,0
24-10-2021,India,Karnataka,Mysore,24.47,41.84,33.16,0,47.05,0.62,0,0,1,0,0,0
25-10-2021,India,Tamil Nadu,Chennai,21.29,32.08,26.69,56.19,79.94,0.27,0,0,0,0,0,0
26-10-2021,India,West Bengal,Kolkata,20.23,27.67,23.95,0,46.92,0.8,0,0,0,0,0,0
27-10-2021,India,Tamil Nadu,Coimbatore,30.8,42.88,36.84,42.07,90.32,0.71,0,0,1,0,0,0
28-10-2021,India,Tamil Nadu,Chennai,29.49,41.71,35.6,0,92.79,0.64,0,0,1,0,0,0
29-10-2021,India,West Bengal,Kolkata,25.56,32.48,29.02,0,44.29,0.82,0,0,0,0,0,0
30-10-2021,India,West Bengal,Kolkata,18.62,25.36,21.99,0,73.51,0.4,0,0,0,0,0,0
31-10-2021,India,Kerala,Kochi,18.84,36.66,27.75,25.31,42.85,0.22,0,0,0,0,0,0
01-11-2021,India,Maharashtra,Pune,23.36,36.76,30.06,51.32,51.64,0.86,0,0,0,0,0,0
02-11-2021,India,Maharashtra,Mumbai,31.65,38.66,35.15,0,72.8,0.44,0,0,0,0,0,0
03-11-2021,India,Kerala,Trivandrum,19.57,29.29,24.43,40.8,86.66,0.45,0,0,0,0,0,0
04-11-2021,India,Maharashtra,Pune,24.05,41.41,32.73,0,77.16,0.39,0,0,1,0,0,0
05-11-2021,India,Tamil Nadu,Chennai,21.03,37.88,29.46,95.52,73.98,0.24,0,1,0,0,0,0
06-11-2021,India,Maharashtra,Pune,26.99,37.2,32.09,27.2,36.04,0.47,0,0,0,0,1,0
07-11-2021,India,Karnataka,Bangalore,23.16,36.38,29.77,28.21,62.86,0.36,0,0,0,0,0,0
08-11-2021,India,Tamil Nadu,Chennai,21.85,27.93,24.89,60.6,79.7,0.52,0,0,0,0,0,0
09-11-2021,India,Karnataka,Bangalore,20.38,30.38,25.38,0,56.46,0.88,0,0,0,0,0,0
10-11-2021,India,West Bengal,Kolkata,31.55,48.13,39.84,44.27,44,0.33,0,0,1,0,0,0
11-11-2021,India,Tamil Nadu,Coimbatore,23.83,31.18,27.5,0,63.1,0.45,0,0,0,0,0,0
12-11-2021,India,West Bengal,Kolkata,28.41,45.16,36.79,30.17,61.21,0.46,0,0,1,0,0,0
13-11-2021,India,Tamil Nadu,Coimbatore,25.05,32.99,29.02,22.06,39.4,0.5,0,0,0,0,0,0
14-11-2021,India,West Bengal,Kolkata,30.22,45.99,38.1,12.24,77.69,0.8,0,0,1,0,0,0
15-11-2021,India,Maharashtra,Pune,30.62,41.94,36.28,0,37.1,0.82,0,0,1,0,1,0
16-11-2021,India,Kerala,Kochi,20.9,30.49,25.69,0,85.36,0.55,0,0,0,0,0,0
17-11-2021,India,Karnataka,Bangalore,21.36,35.31,28.33,89.41,50.48,0.48,0,0,0,0,0,0
18-11-2021,India,Tamil Nadu,Coimbatore,27.97,42.14,35.06,47.41,81.42,0.38,0,0,1,0,0,0
19-11-2021,India,Kerala,Trivandrum,22.07,30.36,26.21,14.14,51.52,0.83,0,0,0,0,0,0
20-11-2021,India,Kerala,Trivandrum,22.8,38.22,30.51,72.58,70.41,0.8,1,1,0,0,0,0
21-11-2021,India,Kerala,Trivandrum,26.88,34.62,30.75,67.87,91.16,0.31,0,1,0,0,0,0
22-11-2021,India,Kerala,Trivandrum,25.51,39.53,32.52,90.95,44.87,0.31,0,0,1,1,0,0
23-11-2021,India,Kerala,Kochi,31.05,46.25,38.65,0,87.89,0.95,0,0,1,0,0,0
24-11-2021,India,West Bengal,Kolkata,25.73,38.98,32.35,41.95,53.22,0.38,0,0,0,0,0,0
25-11-2021,India,Maharashtra,Pune,18.33,34.82,26.57,60.51,46.95,0.42,0,0,0,0,0,0
26-11-2021,India,Maharashtra,Pune,26.71,36.42,31.57,39.86,45.17,0.21,0,0,0,0,0,0
27-11-2021,India,Maharashtra,Pune,29.83,44.67,37.25,51.89,90.8,0.81,0,0,1,0,0,0
28-11-2021,India,Maharashtra,Mumbai,26.01,42.46,34.24,92.07,62.6,0.76,1,1,1,0,0,0
29-11-2021,India,Karnataka,Mysore,31.77,42.6,37.18,40.15,35.22,0.38,0,0,1,0,1,0
30-11-2021,India,Kerala,Kochi,24.3,32.71,28.51,70.05,71.94,0.56,1,0,0,0,0,0
01-12-2021,India,West Bengal,Kolkata,22.49,30.37,26.43,50.91,43.77,0.44,0,0,0,0,0,0
02-12-2021,India,West Bengal,Kolkata,18.89,27.03,22.96,7.79,85.79,0.81,0,0,0,0,0,0
03-12-2021,India,West Bengal,Kolkata,22.22,37.85,30.03,17.38,96.15,0.26,0,0,0,0,0,0
04-12-2021,India,Tamil Nadu,Chennai,22.55,35.46,29,13.02,63.39,0.88,0,0,0,0,0,0
05-12-2021,India,Maharashtra,Pune,20.27,34.65,27.46,0,56.09,0.61,0,0,0,0,0,0
06-12-2021,India,Tamil Nadu,Coimbatore,28.5,40.85,34.68,31.7,97.81,0.65,0,0,1,0,0,0
07-12-2021,India,Maharashtra,Pune,27.57,41.09,34.33,16.97,87.64,0.34,0,0,1,0,0,0
08-12-2021,India,Maharashtra,Pune,27.16,42.78,34.97,36.49,67.95,0.43,0,0,1,0,0,0
09-12-2021,India,Kerala,Trivandrum,23.24,39.65,31.44,59.06,86.43,0.26,0,0,1,0,0,0
10-12-2021,India,Karnataka,Mysore,18.91,30.93,24.92,33.46,80.76,0.76,0,0,0,0,0,0
11-12-2021,India,Tamil Nadu,Chennai,25.08,40.26,32.67,45.65,35.04,0.43,0,0,1,0,1,0
12-12-2021,India,Kerala,Kochi,18.11,31.41,24.76,0,95.29,0.31,0,0,0,0,0,0
13-12-2021,India,Kerala,Trivandrum,26.88,37.36,32.12,26.94,96.39,0.39,0,0,0,0,0,0
14-12-2021,India,West Bengal,Kolkata,19.48,29.7,24.59,41.39,69.56,0.81,0,0,0,0,0,0
15-12-2021,India,Tamil Nadu,Coimbatore,31.23,38.6,34.92,0,90.5,0.44,0,0,0,0,0,0
16-12-2021,India,West Bengal,Kolkata,22.53,35.69,29.11,0,74.33,0.81,0,0,0,0,0,0
17-12-2021,India,Kerala,Kochi,29.46,35.76,32.61,0,70.06,0.24,0,0,0,0,0,0
18-12-2021,India,Karnataka,Mysore,23.11,35.11,29.11,52.85,82.68,0.82,0,0,0,0,0,0
19-12-2021,India,Maharashtra,Pune,26.52,43.09,34.8,47.98,87.85,0.81,0,0,1,0,0,0
20-12-2021,India,Tamil Nadu,Chennai,26.53,37.65,32.09,46.02,89.52,0.64,0,0,0,0,0,0
21-12-2021,India,Maharashtra,Mumbai,31.27,39.36,35.32,31,44.22,0.95,0,0,1,0,0,0
22-12-2021,India,Karnataka,Mysore,31.36,48.14,39.75,18.31,77.01,0.72,0,0,1,0,0,0
23-12-2021,India,Maharashtra,Pune,25.23,37.9,31.56,0,50.21,0.71,0,0,0,0,0,0
24-12-2021,India,Tamil Nadu,Coimbatore,20.48,32.29,26.39,19.35,59.65,0.35,0,0,0,0,0,0
25-12-2021,India,Maharashtra,Mumbai,29.45,36.11,32.78,51.26,84.61,0.76,0,0,0,0,0,0
26-12-2021,India,Kerala,Kochi,25.01,32.13,28.57,60.53,83.57,0.49,0,1,0,0,0,0
27-12-2021,India,Tamil Nadu,Coimbatore,27.13,34.95,31.04,64.34,50.82,0.49,0,1,0,0,0,0
28-12-2021,India,Kerala,Kochi,30.51,47.45,38.98,14.31,58.22,0.54,0,0,1,0,0,0
29-12-2021,India,Kerala,Trivandrum,22.14,35.98,29.06,47.51,96.39,0.88,0,0,0,0,0,0
30-12-2021,India,Karnataka,Bangalore,30.45,44.94,37.69,54.86,93.9,0.62,0,0,1,0,0,0
31-12-2021,India,Tamil Nadu,Coimbatore,27.18,38.19,32.68,58.68,80.43,0.87,0,0,0,0,0,0
